SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100136993,10007865,10009053,51,51
100136995,10007866,10008425,27,27
100136996,10007866,10008553,21,21
100136998,10007866,10008890,27,27
100137001,10007866,10009020,73,73
100137003,10007866,10009052,53,53
100137004,10007866,10009053,27,27
100137006,10007866,10010561,26,26
100137007,10007866,10010562,43,43
100137009,10007866,10010810,27,27
100137010,10007866,10011419,26,26
100137012,10007866,10011421,18,18
100137014,10007866,10012468,50,50
100137015,10007868,10009592,39,39
100137017,10007868,10009922,50,50
100137020,10007868,10010217,31,31
100137023,10007869,10011690,46,46
100137025,10007870,10008729,28,28
100137026,10007870,10009981,37,37
100137028,10007870,10012693,37,37
100137029,10007871,10008070,19,19
100137031,10007871,10010108,22,22
100137032,10007871,10010937,19,19
100137034,10007871,10012272,24,24
100137036,10007872,10008213,24,24
100137037,10007872,10008315,28,28
100137039,10007872,10009715,56,56
100137040,10007872,10010937,40,40
100137042,10007873,10008783,28,28
100137046,10007873,10011420,16,16
100137047,10007873,10011459,17,17
100137049,10007873,10011671,66,66
100137050,10007873,10011683,38,38
100137052,10007874,10007875,71,71
100137054,10007874,10009524,73,73
100137055,10007874,10010029,23,23
100137057,10007874,10011163,39,39
100137058,10007874,10011670,19,19
100137060,10007875,10011163,15,15
100137061,10007876,10008315,28,28
100137063,10007876,10009767,11,11
100137066,10007876,10013084,33,33
100137068,10007877,10010279,43,43
100137069,10007877,10010479,12,12
100137071,10007877,10011552,84,84
100137072,10007877,10013005,28,28
100137074,10007879,10007881,88,88
100137075,10007879,10007882,53,53
100137077,10007879,10008324,40,40
100137079,10007879,10008449,11,11
100137080,10007879,10008467,22,22
100137082,10007879,10008686,18,18
100137085,10007879,10010812,28,28
100137086,10007879,10010893,19,19
100137088,10007879,10010895,17,17
100137090,10007879,10011670,20,20
100137091,10007879,10011671,64,64
100137093,10007879,10013059,21,21
100137094,10007880,10007883,100,100
100137096,10007880,10007886,22,22
100137097,10007880,10008197,42,42
100137099,10007880,10010573,12,12
100137101,10007880,10010612,49,49
100137104,10007880,10011151,56,56
100137105,10007880,10011544,93,93
100137107,10007880,10011554,59,59
100137111,10007880,10011575,19,19
100137112,10007880,10011577,28,28
100137114,10007880,10011581,51,51
100137115,10007880,10011681,99,99
100137117,10007880,10012493,18,18
100137119,10007880,10013271,86,86
100137120,10007881,10008191,30,30
100137126,10007881,10008512,11,11
100137127,10007881,10008632,12,12
100137128,10007881,10008651,32,32
100137129,10007881,10008852,43,43
100137130,10007881,10009420,12,12
100137132,10007881,10009953,41,41
100137133,10007881,10010085,32,32
100137134,10007881,10010668,34,34
100137136,10007881,10010893,15,15
100137137,10007881,10010894,12,12
100137139,10007881,10010901,13,13
100137140,10007881,10010942,45,45
100137144,10007881,10011539,35,35
100137145,10007881,10011545,24,24
100137146,10007881,10011664,13,13
100137147,10007881,10011670,43,43
100137150,10007881,10011678,27,27
100137151,10007881,10011681,18,18
100137153,10007881,10011975,26,26
100137155,10007881,10012613,18,18
100137156,10007881,10012824,20,20
100137158,10007881,10013033,27,27
100137159,10007881,10013308,12,12
100137161,10007882,10008191,15,15
100137162,10007882,10008258,21,21
100137164,10007882,10008324,14,14
100137166,10007882,10008651,14,14
100137167,10007882,10009420,45,45
100137170,10007882,10010085,21,21
100137172,10007882,10010942,28,28
100137176,10007882,10011539,19,19
100137177,10007882,10011666,42,42
100137179,10007882,10011678,20,20
100137180,10007882,10011975,11,11
100137182,10007882,10012515,19,19
100137184,10007882,10012825,15,15
100137185,10007882,10012932,35,35
100137187,10007882,10013059,42,42
100137188,10007882,10013308,14,14
100137190,10007883,10010612,22,22
100137191,10007883,10011544,46,46
100137193,10007883,10011554,43,43
100137196,10007883,10013131,27,27
100137198,10007884,10009083,21,21
100137199,10007884,10010730,23,23
100137201,10007884,10010895,24,24
100137202,10007884,10010905,26,26
100137204,10007884,10011671,34,34
100137205,10007884,10012346,27,27
100137207,10007885,10008650,14,14
100137209,10007885,10010242,15,15
100137210,10007885,10010570,14,14
100137212,10007885,10010899,32,32
100137215,10007885,10013026,18,18
100137216,10007885,10013035,34,34
100137218,10007886,10008112,11,11
100137220,10007886,10008114,13,13
100137221,10007886,10008193,26,26
100137223,10007886,10008197,54,54
100137224,10007886,10008403,40,40
100137226,10007886,10008545,31,31
100137227,10007886,10008635,32,32
100137229,10007886,10008651,21,21
100137231,10007886,10009245,21,21
100137232,10007886,10009292,61,61
100137235,10007886,10009592,12,12
100137237,10007886,10009923,17,17
100137241,10007886,10010242,88,88
100137242,10007886,10010495,15,15
100137244,10007886,10010575,46,46
100137245,10007886,10010882,13,13
100137247,10007886,10010899,88,88
100137249,10007886,10011129,22,22
100137250,10007886,10011183,49,49
100137252,10007886,10011386,11,11
100137253,10007886,10011542,22,22
100137255,10007886,10011547,39,39
100137256,10007886,10011553,41,41
100137258,10007886,10011555,36,36
100137261,10007886,10011566,21,21
100137263,10007886,10011665,12,12
100137264,10007886,10011686,19,19
100137266,10007886,10012117,92,92
100137267,10007886,10012122,97,97
100137269,10007886,10013005,70,70
100137270,10007886,10013038,77,77
100137272,10007886,10013258,20,20
100137274,10007886,10013288,90,90
100137275,10007887,10010278,40,40
100137277,10007887,10011133,40,40
100137280,10007887,10011663,40,40
100137281,10007888,10008260,60,60
100137283,10007888,10008847,17,17
100137285,10007888,10009828,40,40
100137286,10007888,10010145,45,45
100137288,10007888,10012000,52,52
100137289,10007888,10012507,46,46
100137291,10007888,10013115,56,56
100137292,10007890,10008003,50,50
100137294,10007891,10008078,43,43
100137297,10007892,10008519,31,31
100137298,10007892,10009157,40,40
100137300,10007892,10009546,35,35
100137302,10007892,10009672,49,49
100137307,10007892,10011690,31,31
100137309,10007892,10012478,33,33
100137310,10007894,10009020,34,34
100137312,10007894,10009062,94,94
100137314,10007894,10009584,33,33
100137315,10007894,10009709,18,18
100137317,10007894,10011467,38,38
100137318,10007894,10011475,12,12
100137320,10007894,10012117,53,53
100137321,10007894,10012796,45,45
100137323,10007898,10008392,43,43
100137328,10007898,10011670,28,28
100137329,10007898,10011837,33,33
100137331,10007898,10011845,31,31
100137332,10007900,10009830,13,13
100137334,10007901,10008078,13,13
100137335,10007901,10008162,15,15
100137337,10007901,10010543,16,16
100137339,10007901,10012817,52,52
100137340,10007901,10012917,14,14
100137342,10007902,10010132,20,20
100137343,10007902,10010446,47,47
100137345,10007902,10011670,43,43
100137346,10007902,10012263,15,15
100137348,10007902,10012917,13,13
100137350,10007903,10009966,28,28
100137351,10007904,10008112,12,12
100137353,10007904,10010377,45,45
100137354,10007904,10011765,66,66
100137356,10007905,10012119,47,47
100137357,10007906,10008939,52,52
100137359,10007906,10010685,26,26
100137361,10007907,10008316,90,90
100137362,10007907,10008608,39,39
100137365,10007908,10012454,48,48
100137367,10007909,10012119,21,21
100137306,10007892,10011674,46,90
100137388,10007914,10009749,53,53
100137389,10007915,10008475,69,69
100137390,10007915,10008764,42,42
100137391,10007915,10009754,22,22
100137392,10007915,10012118,31,31
100137393,10007916,10011549,25,25
100137394,10007916,10013079,39,39
100137395,10007916,10013080,16,16
100137396,10007918,10008440,19,19
100137397,10007918,10009328,68,68
100137398,10007918,10009329,20,20
100137399,10007918,10009544,26,26
100137401,10007918,10011177,42,42
100137402,10007918,10011187,28,28
100137403,10007918,10011458,43,43
100137404,10007918,10011505,85,85
100137405,10007918,10011891,43,43
100137406,10007918,10011895,46,46
100137407,10007918,10011909,38,38
100137408,10007918,10011962,28,28
100137409,10007918,10012077,83,83
100137410,10007918,10012514,43,43
100137411,10007918,10012517,47,47
100137413,10007918,10012707,12,12
100137414,10007918,10012871,27,27
100137415,10007918,10013071,42,42
100137416,10007919,10008183,25,25
100137417,10007919,10010358,50,50
100137418,10007919,10010599,26,26
100137419,10007919,10011505,19,19
100137421,10007920,10007922,65,65
100137422,10007920,10007966,19,19
100137424,10007920,10008502,15,15
100137426,10007920,10008523,51,51
100137427,10007920,10009122,43,43
100137430,10007920,10009965,46,46
100137432,10007920,10010599,30,30
100137436,10007920,10011504,11,11
100137437,10007920,10011505,33,33
100137439,10007920,10011666,48,48
100137440,10007920,10011683,27,27
100137442,10007920,10012100,51,51
100137444,10007920,10012482,11,11
100137445,10007920,10013109,33,33
100137447,10007921,10007922,35,35
100137448,10007921,10008162,43,43
100137450,10007921,10009748,46,46
100137451,10007921,10009948,17,17
100137455,10007921,10011671,53,53
100137456,10007921,10011683,72,72
100137458,10007921,10011939,49,49
100137459,10007921,10012299,50,50
100137461,10007921,10012876,47,47
100137462,10007921,10013045,22,22
100137464,10007922,10008275,35,35
100137465,10007922,10011094,53,53
100137467,10007923,10008532,32,32
100137469,10007923,10011008,78,78
100137470,10007923,10011670,52,52
100137472,10007923,10011689,68,68
100137475,10007923,10012739,23,23
100137476,10007923,10013084,18,18
100137478,10007924,10007925,43,43
100137480,10007925,10008468,45,45
100137481,10007925,10008655,45,45
100137483,10007925,10009504,34,34
100137484,10007925,10011614,37,37
100137486,10007925,10011896,32,32
100137487,10007925,10011995,27,27
100137489,10007926,10008260,38,38
100137491,10007926,10010143,38,38
100137492,10007926,10012768,27,27
100137495,10007927,10007932,56,56
100137497,10007927,10007976,53,53
100137501,10007927,10009409,13,13
100137502,10007927,10009410,12,12
100137504,10007927,10011681,57,57
100137505,10007927,10012468,46,46
100137507,10007927,10013132,54,54
100137509,10007928,10007932,18,18
100137510,10007928,10007933,60,60
100137512,10007928,10008048,12,12
100137513,10007928,10008070,18,18
100137515,10007928,10009442,24,24
100137516,10007928,10010078,28,28
100137518,10007928,10011683,14,14
100137521,10007928,10012358,12,12
100137523,10007929,10007934,49,49
100137524,10007929,10007975,16,16
100137529,10007929,10009409,28,28
100137530,10007929,10009410,17,17
100137532,10007929,10010107,45,45
100137534,10007929,10010555,52,52
100137535,10007929,10010917,77,77
100137537,10007929,10010927,78,78
100137538,10007929,10011301,46,46
100137540,10007929,10011928,45,45
100137541,10007929,10012116,33,33
100137543,10007929,10012119,33,33
100137545,10007929,10012737,69,69
100137546,10007930,10007932,34,34
100137548,10007930,10008210,16,16
100137549,10007930,10008389,13,13
100137551,10007930,10008391,12,12
100137552,10007930,10008468,11,11
100137554,10007930,10009700,22,22
100137556,10007930,10010558,17,17
100137557,10007930,10010565,21,21
100137559,10007930,10010920,12,12
100137560,10007930,10011065,14,14
100137562,10007930,10011459,28,28
100137566,10007930,10012023,20,20
100137567,10007930,10013167,13,13
100137569,10007931,10008075,11,11
100137570,10007931,10008210,13,13
100137572,10007931,10008468,12,12
100137574,10007931,10010558,34,34
100137575,10007931,10010565,25,25
100137577,10007931,10010736,11,11
100137578,10007931,10010920,15,15
100137580,10007931,10011099,19,19
100137581,10007931,10011522,26,26
100137583,10007931,10011683,47,47
100137586,10007931,10012023,23,23
100137588,10007931,10013167,15,15
100137589,10007931,10013276,63,63
100137591,10007932,10007934,49,49
100137592,10007932,10007976,18,18
100137594,10007932,10008546,18,18
100137595,10007932,10008861,25,25
100137597,10007932,10009409,30,30
100137599,10007932,10010107,16,16
100137600,10007932,10010754,35,35
100137602,10007932,10011430,13,13
100137605,10007932,10011781,15,15
100137606,10007932,10011907,32,32
100137608,10007932,10012492,40,40
100137610,10007932,10012818,23,23
100137611,10007932,10013139,15,15
100137613,10007933,10008381,12,12
100137614,10007933,10008393,16,16
100137616,10007933,10008861,20,20
100137617,10007933,10009179,43,43
100137619,10007933,10010078,24,24
100137621,10007933,10010754,21,21
100137622,10007933,10011091,35,35
100137627,10007933,10012818,25,25
100137631,10007934,10008759,13,13
100137632,10007934,10008760,16,16
100137634,10007934,10009405,55,55
100137635,10007934,10009408,32,32
100137637,10007934,10009410,47,47
100137639,10007934,10010917,33,33
100137640,10007934,10011460,51,51
100137642,10007934,10011687,34,34
100137643,10007934,10011778,44,44
100137645,10007934,10011780,57,57
100137646,10007934,10012012,27,27
100137649,10007934,10012121,28,28
100137651,10007934,10012132,24,24
100137653,10007934,10012718,45,45
100137654,10007934,10012737,41,41
100137656,10007934,10013270,35,35
100137657,10007935,10008467,12,12
100137659,10007935,10009337,51,51
100137660,10007935,10010261,51,51
100137662,10007936,10007950,44,44
100137664,10007936,10008602,15,15
100137665,10007936,10008759,18,18
100137667,10007936,10008864,39,39
100137670,10007936,10008925,12,12
100137671,10007936,10008929,12,12
100137673,10007936,10009179,56,56
100137675,10007936,10009563,37,37
100137676,10007936,10009758,21,21
100137678,10007936,10009989,23,23
100137679,10007936,10010062,55,55
100137681,10007936,10010507,34,34
100137682,10007936,10010531,56,56
100137684,10007936,10010847,45,45
100137686,10007936,10010937,68,68
100137687,10007936,10011650,33,33
100137690,10007936,10011681,43,43
100137692,10007936,10011992,53,53
100137696,10007936,10012819,37,37
100137697,10007936,10012827,14,14
100137699,10007936,10013232,46,46
100137700,10007937,10007938,46,46
100137702,10007937,10009828,52,52
100137704,10007937,10012413,20,20
100137705,10007938,10010599,43,43
100137707,10007938,10011180,48,48
100137708,10007938,10011666,40,40
100137710,10007938,10011690,56,56
100137711,10007938,10011848,50,50
100137713,10007938,10012086,43,43
100137717,10007940,10012116,48,48
100137718,10007940,10012119,16,16
100137719,10007941,10008495,24,24
100137721,10007941,10011666,24,24
100137722,10007941,10011735,41,41
100137724,10007942,10011625,55,55
100137725,10007942,10011671,77,77
100137727,10007942,10013308,24,24
100137729,10007943,10010675,23,23
100137730,10007943,10010872,11,11
100137732,10007943,10011813,12,12
100137735,10007943,10012887,12,12
100137736,10007944,10007966,39,39
100137738,10007944,10009342,11,11
100137740,10007944,10009525,21,21
100137741,10007944,10009621,78,78
100137743,10007944,10009715,56,56
100137744,10007944,10010012,26,26
100137746,10007944,10010246,55,55
100137747,10007944,10010258,12,12
100137749,10007944,10010426,31,31
100137751,10007944,10010563,11,11
100137752,10007944,10010565,14,14
100137755,10007944,10011681,82,82
100137757,10007944,10012043,30,30
100137761,10007944,10012357,19,19
100137762,10007944,10012358,12,12
100137764,10007944,10012693,20,20
100137765,10007944,10012819,66,66
100137767,10007944,10013229,28,28
100137769,10007947,10008000,65,65
100137770,10007947,10008247,11,11
100137772,10007947,10008512,12,12
100137773,10007947,10008519,17,17
100137775,10007947,10008966,37,37
100137776,10007947,10009205,14,14
100137778,10007947,10009379,31,31
100137783,10007947,10009827,82,82
100137784,10007947,10009832,54,54
100137785,10007947,10010225,23,23
100137786,10007947,10010231,12,12
100137787,10007947,10010375,15,15
