SDFB Person ID,Display Name,Gender,Historical Significance,Extant Birth Year,Extant Death Year,,,
10050460,Anne Brandon,female,,1430,1540,,,
10050461,Anne Cowper,female,,1430,1540,,,
10050462,Catherine Tyrrell,female,,1430,1540,,,
10004303,Henry Fitzalan,male,magnate,1512,1580,,,
10050419,Ellyn Eyvngar,female,,1425,1535,,,
10050463,Elizabeth Fitzlewis,female,,1430,1500,,,
10004790,Lady Elizabeth Germain,female,courtier and art collector,1680,1769,,,
10050420,Françoise de Maillé,female,,1425,1535,,,
10050424,Alice Cranmer,female,,1426,1536,,,
10010186,Alexander Reid,male,anatomist and surgeon,1570,1641,,,
10009371,Robert Parry,male,diarist and writer,1563,1613,,,
10002775,Elisha Cooke,male,politician and physician in America,1678,1737,,,
10000480,Nathaniel Bacon,male,politician and author,1593,1660,,,
10050440,Joan Statham,female,,1427,1537,,,
10050442,Alice Boleyn,female,,1428,1538,,,
10050444,Anne Launcelyn,female,,1428,1538,,,
10050445,Joan Duwes,female,,1428,1538,,,
10050446,Margery Witherick,female,,1428,1538,,,
10050447,Mary Rollesley,female,,1428,1538,,,
10050448,Sybil Fowler,female,,1428,1511,,,
10050449,Alice Lonzam,female,,1429,1539,,,
10050450,Anne Digby,female,,1429,1539,,,
10005535,Sir John Harington,male,courtier and author,1560,1612,,,
10007244,John Leanerd,male,playwright,1677,1679,,,
10007579,George London,male,nurseryman and garden designer,1604,1714,,,
10011107,Thomas Simon,male,medallist and seal-engraver,1618,1665,,,
10050453,Elizabeth Denkaring,female,,1429,1539,,,
10050454,Elizabeth Forth,female,,1429,1539,,,
10050455,Helen Snawe,female,,1429,1539,,,
10008877,John Normanton,male,Roman Catholic convert,1605,1715,,,
10050457,Margery Bray,female,,1429,1539,,,
10050493,Cecilia Bodenham,female,,1433,1543,,,
10002305,Henry Champernowne,male,soldier,1537,1570,,,
10050471,Mary Roos,female,,1430,1540,,,
10003251,John Dancer,male,translator and playwright,1660,1675,,,
10050472,Maude Luffkyn,female,,1430,1540,,,
10050473,Susan Fettiplace,female,,1430,1540,,,
10050474,Thomas Broke’s Wife,female,,1430,1540,,,
10050475,Eleanor Cornwall,female,,1431,1520,,,
10050476,Alice Wilkes,female,,1432,1542,,,
10050477,Anne Andrews,female,,1432,1520,,,
10050478,Annys Cokerell,female,,1432,1542,,,
10008323,Sir David Mitchell,male,admiral and parliamentary official,1650,1710,,,
10050491,Alice Vaux,female,,1433,1543,,,
10050492,Anne Waring,female,,1433,1543,,,
10050517,Margaret Bacon,female,,1435,1545,,,
10010529,Abraham Rudhall the younger,male,,1680,1735,,,
10009702,Evelyn Pierrepont,male,politician,1667,1726,,,
10050484,Elizabeth Hervey,female,,1432,1542,,,
10000807,Richard Baylie,male,college head and dean of Salisbury,1585,1667,,,
10050485,Elizabeth Scrope,female,,1432,1542,,,
10000272,John Argall,male,Church of England clergyman and logician,1545,1606,,,
10011649,Walter Strickland,male,politician and diplomatist,1598,1671,,,
10050489,Mary Lassells,female,,1432,1542,,,
10008884,Isaac Norris,male,colonial official and merchant,1671,1735,,,
10050490,Mary Mirfyn,female,,1432,1542,,,
10050518,Margaret Mitchell,female,,1435,1545,,,
10004198,John Fenwick,male,settler in America,1617,1683,,,
10000246,Philip ap Rhys,male,organist and composer,1547,1559,,,
10000239,Thomas Anyan,male,college head,1582,1633,,,
10001225,William Bodwrda,male,Church of England clergyman and manuscript copyist,1592,1660,,,
10050496,Elizabeth Barton,female,,1433,1543,,,
10050497,Elizabeth Talboys,female,,1433,1502,,,
10050498,Grace Towneley,female,,1433,1543,,,
10050499,Isabel Harvey,female,,1433,1543,,,
10050501,Johanne Awdy,female,,1433,1543,,,
10050502,Malyn Chambre,female,,1433,1543,,,
10050503,Margaret Appleton,female,,1433,1508,,,
10050504,Millicent Arundell,female,,1433,1543,,,
10050505,Alice More,female,,1434,1544,,,
10050506,Anne Carew,female,,1434,1544,,,
10050507,Anne Pakenham,female,,1434,1544,,,
10050509,Catherine Dunn,female,,1434,1544,,,
10050519,Mary Hussey,female,,1435,1545,,,
10050520,Agnes Jordan,female,,1436,1546,,,
10050521,Agnes Kirk,female,,1436,1546,,,
10050522,Alice Baldwin,female,,1436,1546,,,
10002699,John de Coloribus,male,Dominican friar,1502,1555,,,
10008513,Alexander Morison,male,politician and Quaker leader,1614,1673,,,
10011094,Robert Sidney,male,diplomat and landowner,1595,1677,,,
10011181,John Smart,male,abbot of Wigmore and suffragan bishop,1429,1539,,,
10050523,Anne Boleyn,female,,1436,1510,,,
10050524,Bridget Mill,female,,1436,1546,,,
10002024,Henry Campsie,male,apprentice boy and army officer,1688,1689,,,
10002027,Giovanni Antonio Canal,male,painter,1697,1768,,,
10050525,Catherine Jenyn,female,,1436,1546,,,
10050526,Ela Buttry,female,,1436,1546,,,
10012405,William Wager,male,Church of England clergyman and playwright,1537,1591,,,
10001005,Charles Bernard,male,surgeon,1652,1710,,,
10050510,Margery Gwynneth,female,,1434,1544,,,
10050511,Anne Hubbard,female,,1435,1515,,,
10050512,Elizabeth Gedney,female,,1435,1545,,,
10050513,Elizabeth Pennington,female,,1435,1545,,,
10001941,James Calfhill,male,Church of England clergyman,1529,1570,,,
10004521,Edward Fox,male,diplomat and bishop of Hereford,1496,1538,,,
10050514,Jane Upton,female,,1435,1545,,,
10050516,Joan Hill,female,,1435,1545,,,
10001859,Walter Bushnell,male,Church of England clergyman,1609,1667,,,
10006845,Thomas Kennedy,male,judge,1644,1754,,,
10005823,Jean Herault,male,judge and civil administrator,1569,1626,,,
10002643,Thomas Cole,male,Church of England clergyman,1520,1571,,,
10050527,Elizabeth Babthorpe,female,,1436,1546,,,
10050528,Elizabeth Clere,female,,1436,1546,,,
10050529,Elizabeth Coningsby,female,,1436,1546,,,
10050531,Elizabeth Slighfield,female,,1436,1546,,,
10050532,Elizabeth Sparrow,female,,1436,1546,,,
10050533,Elizabeth Tyrrell,female,,1436,1507,,,
10050534,Jane Strelley,female,,1436,1546,,,
10050535,Margaret Foliot,female,,1436,1546,,,
10050536,Margaret Brograve,female,,1436,1546,,,
10050537,Anne Cursonne,female,,1437,1547,,,
10050555,Anne Cotton,female,,1439,1549,,,
10050571,Eleanor Paston,female,,1441,1551,,,
10050581,Elizabeth Norris,female,,1442,1552,,,
10010881,Robert Sempill,male,poet and protestant controversialist,1485,1595,,,
10011432,Henry Stafford,male,nobleman,1501,1563,,,
10050539,Anne Whithers,female,,1437,1547,,,
10050632,Blanche Milborne,female,,1447,1557,,,
10011436,Thomas Stafford,male,rebel,1533,1557,,,
10051170,Margaret Cropwell,female,,1486,1596,,,
10051171,Mary Carleill,female,,1486,1596,,,
10009862,Hannibal Potter,male,college head,1592,1664,,,
10006059,Raphael Holinshed,male,historian,1525,1580,,,
10050567,Maud Bevil,female,,1440,1550,,,
10050568,Alice Brigandine,female,,1441,1551,,,
10050569,Anne Browne,female,,1441,1551,,,
10050570,Anne Throckmorton,female,,1441,1551,,,
10011388,Sir Edward Spragge,male,naval officer,1629,1673,,,
10050538,Anne Hylton,female,,1437,1547,,,
10002026,Anthony Canabre,male,,1595,1609,,,
10011793,William Talman,male,architect and collector,1650,1719,,,
10050540,Dorothy Fountain,female,,1437,1547,,,
10000656,Edward Barlow,male,mariner,1642,1706,,,
10051223,Anne Green,female,,1490,1513,,,
10013133,Nicholas Wotton,male,diplomat and dean of Canterbury and York,1497,1567,,,
10050575,Jane Peyton,female,,1441,1551,,,
10003106,Henry Cuffe,male,classical scholar and secretary to the earl of Essex,1562,1601,,,
10050544,Joanna Dyngley,female,,1437,1547,,,
10050545,Margery Horsman,female,,1437,1547,,,
10050546,Mistress Kendal,female,,1437,1547,,,
10050547,Thomasine Knyvett,female,,1437,1547,,,
10050548,Anne Devereux,female,,1438,1548,,,
10050549,Elizabeth Moton,female,,1438,1504,,,
10050550,Elizabeth Wolston,female,,1438,1548,,,
10050551,Marion Bennett,female,,1438,1548,,,
10050552,Mary Scrope,female,,1438,1548,,,
10050553,Mary Sheldon,female,,1438,1548,,,
10050554,Muriel Malte,female,,1438,1548,,,
10006002,Henry Hoare,male,banker and philanthropist,1677,1725,,,
10050556,Anne Hassall,female,,1439,1549,,,
10050557,Anne Malte,female,,1439,1549,,,
10050583,Jane Garneys,female,,1442,1552,,,
10050584,Magdalen Downes,female,,1442,1552,,,
10050631,Anne Partridge,female,,1447,1557,,,
10000249,Henry Appleton,male,naval officer,1547,1657,,,
10000080,Heinrich Cornelius Agrippa von Nettesheim,male,NA,1486,1535,,,
10050600,Avise Mortelman,female,,1444,1554,,,
10050601,Elizabeth Holland,female,,1444,1554,,,
10007249,Sir Nicholas Lechmere,male,judge and politician,1613,1701,,,
10050599,Merial Christmas,female,,1443,1553,,,
10000273,Richard Argall,male,supposed poet,1621,1621,,,
10050558,Susan Knightley,female,,1439,1549,,,
10050559,Cecily Strangeways,female,,1440,1550,,,
10050560,Elizabeth Jackman,female,,1440,1550,,,
10050561,Elizabeth Tyringham,female,,1440,1550,,,
10050562,Jane Skennard,female,,1440,1550,,,
10050565,Katherine Penyson,female,,1440,1509,,,
10050566,Margaret Grenville,female,,1440,1550,,,
10005654,Theophilus Hastings,male,politician,1650,1701,,,
10050620,Elizabeth Darrell,female,,1446,1556,,,
10000248,John Applebee,male,printer and bookseller,1690,1750,,,
10050598,Mary Willington,female,,1443,1553,,,
10011050,Sir Henry Shirley,male,landowner and local politician,1589,1633,,,
10050572,Elizabeth Farthing,female,,1441,1551,,,
10050628,Agnes Prest,female,,1447,1557,,,
10002571,Margaret Clitherow,female,Roman Catholic martyr,1552,1586,,,
10000409,Sir Anthony Aucher,male,administrator and landowner,1448,1558,,,
10050576,Mabel Parr,female,,1441,1508,,,
10050577,Margaret Kelly,female,,1441,1551,,,
10050578,Anne Whorwood,female,,1442,1552,,,
10050579,Elizabeth Harlestone,female,,1442,1552,,,
10050580,Elizabeth Hart,female,,1442,1552,,,
10050582,Elizabeth Willoughby,female,,1442,1552,,,
10002039,Rory Caoch MacConnell O'More,male,chieftain,1435,1545,,,
10007618,Sir Salathiel Lovell,male,judge,1631,1713,,,
10050621,Elizabeth Rolleston,female,,1446,1556,,,
10051253,Anne St. John,female,,1492,1602,,,
10008640,John Murray,male,politician and courtier,1530,1640,,,
10050586,Agnes Widmerpole,female,,1443,1553,,,
10000657,Elizabeth Barlow,female,,1408,1518,,,
10050587,Alice Avery,female,,1443,1553,,,
10050588,Anne Cheney,female,,1443,1553,,,
10050589,Anne Percy,female,,1443,1522,,,
10050590,Catherine Dammartin,female,,1443,1553,,,
10003753,Sir John Dugdale,male,,1628,1700,,,
10050612,Margaret Plantagenet,female,,1445,1503,,,
10050644,Joyce Curzon,female,,1447,1557,,,
10050645,Margaret Thurston,female,,1447,1557,,,
10008499,Sylvanus Morgan,male,arms painter and author,1620,1693,,,
10050595,Joan Fish,female,,1443,1553,,,
10050622,Jane Sotehill,female,,1446,1556,,,
10050623,Juliana Norwich,female,,1446,1556,,,
10050624,Lady Willoughby,female,,1446,1556,,,
10050626,Margery Glynton,female,,1446,1556,,,
10050627,Maria Heyman,female,,1446,1556,,,
10004383,Sir Oliver Fleming,male,courtier and diplomat,1551,1661,,,
10010996,Thomas Shelton,male,stenographer,1600,1650,,,
10050602,Elizabeth Harris,female,,1444,1554,,,
10002937,Daniel Coxe,male,"physician, natural philosopher, and colonial adventurer",1640,1730,,,
10002950,Edward Cradocke,male,theologian and alchemist,1552,1594,,,
10050591,Edith Ashley,female,,1443,1553,,,
10002049,Peter Carder,male,mariner,1577,1625,,,
10050640,Jane Bures,female,,1447,1557,,,
10008324,James Mitchell,male,presbyterian preacher and insurgent,1568,1678,,,
10050592,Elizabeth Gyllyott,female,,1443,1553,,,
10050593,Elizabeth Wood,female,,1443,1553,,,
10050594,Joan Champernowne,female,,1443,1553,,,
10006608,Philip Jermyn,male,lawyer and judge,1587,1654,,,
10003349,Angell Day,male,stationer and writer,1563,1595,,,
10000873,Henry Bedel,male,Church of England clergyman,1536,1576,,,
10003324,Rowland Davies,male,dean of Cork,1649,1721,,,
10050629,Alice Agar,female,,1447,1557,,,
10010010,John Purcell,male,physician,1674,1730,,,
10050596,Joan Temmes,female,,1443,1553,,,
10008778,Elias Newcomen,male,author and schoolmaster,1547,1614,,,
10012079,William Trent,male,"merchant and founder of Trenton, New Jersey",1653,1724,,,
10001375,John Bowes,male,lord chancellor of Ireland,1691,1767,,,
10050611,Isabel Lister,female,,1445,1555,,,
10000664,Thomas Barlow,male,builder and estate surveyor,1669,1730,,,
10050613,Mary Seymour,female,,1445,1555,,,
10050614,Ursula Curson,female,,1445,1555,,,
10050615,Anne Potten,female,,1446,1556,,,
10050616,Catherine Butler,female,,1446,1556,,,
10050617,Christian Knyvett,female,,1446,1523,,,
10050618,Dorothy Fosser,female,,1446,1556,,,
10050619,Elizabeth Bledlow,female,,1446,1556,,,
10051283,Anne Feilding,female,,1494,1604,,,
10051484,Mary Dereham,female,,1506,1616,,,
10007923,Thomas Manley,male,legal and political writer,1628,1676,,,
10050636,Dorothy Fitzherbert,female,,1447,1557,,,
10050637,Dorothy Melton,female,,1447,1557,,,
10050638,Elizabeth Carter,female,,1447,1557,,,
10050639,Elizabeth Giffard,female,,1447,1557,,,
10003316,John Davies,male,Church of England clergyman and Welsh scholar,1570,1644,,,
10008986,Sean O Neachtain,male,poet and writer,1645,1729,,,
10050641,Jane Bussy,female,,1447,1557,,,
10050646,Margery Brinklow,female,,1447,1557,,,
10050647,Mary Kempe,female,,1447,1557,,,
10050648,Alice Bentley,female,,1448,1558,,,
10050649,Alice Gale,female,,1448,1558,,,
10052346,Lettice Cressy,female,,1580,1629,,,
10007144,Hubert Languet,male,NA,1518,1581,,,
10052215,Katherine Blount,female,,1565,1629,,,
10004648,Jean Gailhard,male,writer and religious controversialist,1659,1708,,,
10050652,Anne Danvers,female,,1448,1558,,,
10010595,Sir Thomas Ryves,male,civil lawyer,1542,1652,,,
10050653,Anne Knighton,female,,1448,1558,,,
10000083,William Aikman of Cairnie,male,portrait painter,1682,1731,,,
10050654,Anne Sapcote,female,,1448,1558,,,
10050655,Beatrice ap Rice,female,,1448,1558,,,
10050656,Catherine Laski,female,,1448,1558,,,
10004304,William Fitzalan Earl of Arundel,male,NA,1476,1544,,,
10050657,Edith Dynham,female,,1448,1514,,,
10050658,Elizabeth Fitzherbert,female,,1448,1558,,,
10050659,Elizabeth Hervey,female,,1448,1524,,,
10050660,Elizabeth Malte,female,,1448,1558,,,
10050662,Grace Shakerley,female,,1448,1558,,,
10050663,Jane Moore,female,,1448,1558,,,
10050665,Margaret Basforth,female,,1448,1558,,,
10005436,Sir George Hamilton,male,soldier and landowner,1608,1679,,,
10005882,Thomas Heton,male,merchant and religious activist,1520,1587,,,
10008000,Stephen Marshall,male,Church of England clergyman,1594,1655,,,
10012455,James Wallace,male,army officer,1568,1678,,,
10050672,Anne Jerningham,female,,1449,1559,,,
10050673,Dorothy Barlee,female,,1449,1559,,,
10050674,Dorothy Neville,female,,1449,1559,,,
10050675,Elizabeth Dynham,female,,1449,1516,,,
10050676,Elizabeth Gale,female,,1449,1559,,,
10050677,Elizabeth Grey,female,,1449,1559,,,
10050678,Elizabeth St. Loe,female,,1449,1559,,,
10050679,Elizabeth Talbot,female,,1449,1559,,,
10050680,Jane Josselyn,female,,1449,1559,,,
10050681,Joan Fletcher,female,,1449,1559,,,
10050682,Margaret Warner,female,,1449,1559,,,
10050683,Sybil Vaughan,female,,1449,1559,,,
10050693,Elizabeth Stoner,female,,1450,1560,,,
10050694,Elizabethe Fisher,female,,1450,1560,,,
10050702,Thomasine Bonaventure,female,,1450,1512,,,
10050703,Ursula de Vere,female,,1450,1560,,,
10050704,Ursula Huttoft,female,,1450,1560,,,
10003110,Richard Culmer,male,Church of England clergyman and iconoclast,1597,1662,,,
10052226,Judith Austin,female,,1566,1640,,,
10000589,Joseph Bampfield,male,army officer and spy,1622,1685,,,
10051225,Catherine St. John,female,,1490,1553,,,
10003995,Sir George Erskine of Innerteil,male,judge and supposed alchemist,1567,1646,,,
10008999,Terence O'Brien,male,Roman Catholic bishop of Emly,1600,1651,,,
10050684,Agnes Walter,female,,1450,1560,,,
10050685,Alice Harcourt,female,,1450,1526,,,
10050686,Anne Furnely,female,,1450,1560,,,
10011178,Richard Smalbroke,male,bishop of Coventry and Lichfield,1672,1749,,,
10050716,Margaret Blackborne,female,,1452,1562,,,
10006787,John Keith,male,politician,1605,1715,,,
10050687,Anne Rawley,female,,1450,1560,,,
10050688,Catherine Bulkeley,female,,1450,1560,,,
10050689,Edith Latimer,female,,1450,1518,,,
10050690,Elizabeth Belknap,female,,1450,1560,,,
10050691,Elizabeth Hastings,female,,1450,1507,,,
10000697,Bartholomew Baron,male,Franciscan theologian and writer,1610,1696,,,
10000696,Peter Baro,male,Reformed minister and religious controversialist,1534,1599,,,
10051226,Elizabeth Empson,female,,1490,1523,,,
10009455,Henry Peacham,male,writer and illustrator,1578,1644,,,
10002776,Henry Cooke,male,"singer, composer, and choirmaster",1562,1672,,,
10003897,Thomas Edwards,male,poet and literary editor,1647,1757,,,
10002991,Robert Crawford,male,poet,1695,1732,,,
10050695,Francisca de Silva y Ribera,female,,1450,1534,,,
10050696,Isabel Keyes,female,,1450,1560,,,
10050717,Margaret Cleefe,female,,1452,1562,,,
10050718,Mary Danet,female,,1452,1562,,,
10002430,Gerard Christmas,male,,1576,1634,,,
10050697,Joan Cromwell,female,,1450,1560,,,
10050698,Lucy Watts,female,,1450,1560,,,
10050699,Margaret Cole,female,,1450,1560,,,
10050700,Margaret Holsewyther,female,,1450,1560,,,
10050701,Martha Woodville,female,,1450,1500,,,
10051407,Alice Middleton,female,,1502,1563,,,
10006481,Bonaventure Ireland,male,jurist,1551,1608,,,
10009086,Patrick Ogilvie,male,army officer in the Swedish service,1606,1674,,,
